Date,volume,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,daily_volatility,high_low_ratio,true_range,ATR,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1,market_Dow Jones_lag1,market_Dow Jones_lag2,supplier_Glencore_ret_lag1,supplier_AGC Inc._ret_lag2,supplier_Glencore_ret_lag2,supplier_AGC Inc._ret_lag1,acceptance,comp_General Motors_ret_lag2,market_S&P 500_lag2,supplier_pca_lag1,comp_General Motors_ret_lag1,market_S&P 500_lag1,market_NASDAQ_lag2,sentiment_score,supplier_pca_lag2,comp_Ford_ret_lag2,tech_pca_lag1,market_VIX_lag1,tech_Apple_ret_lag2,comp_pca_lag1,market_NASDAQ_lag1,tech_NVIDIA_ret_lag3,tech_Google_ret_lag2,tech_Microsoft_ret_lag2,comp_BYD_ret_lag2,supplier_CATL_ret_lag1,supplier_Ganfeng Lithium_ret_lag3,comp_Ford_ret_lag1,tech_Meta_ret_lag1,tech_pca_lag2
2020-10-05,134168400.0,0.5397156263595713,0.4432161629675232,0.3751458766001465,0.4193919489431795,0.5153651898422514,0.5451205434651649,0.7149662089693984,0.1015676407526688,0.0846343728821343,0.2860958018474004,0.4355724412489962,0.5737523998447009,0.5518002745650169,-0.0048321010107044,0.0012662612665007,0.0148224325910834,-0.0367747005263413,-0.0098645566158545,-0.0164207308607459,0.660878164459507,0.0263481526942638,0.005278949564295,1.313214335007406,0.002629799983335,-0.0096238128663708,0.0141373264096491,0.3766285714285714,0.7729147484186579,0.0134229506808258,-2.941446003360186,0.0342385145806179,0.0084267939438629,1.9352521890221617,-0.0224538956480644,0.0227808496722535,0.015100786496482,0.0100761560244499,0.1151096068738299,0.0241010790993657,-0.0026454037680883,0.020528695824696,-0.0254108870480525,1.0150902984057062
2020-10-13,103391100.0,0.5038834194342047,0.5118250566624841,0.3862597914876429,0.7039424595952296,0.5158203017077743,0.5345389393281301,0.3586826335516728,0.0778952932456942,0.0501234237338736,0.1757443388779035,0.5437071191146664,0.6130643342134305,0.4572249559114784,0.0087287161871828,0.0056616114160622,-0.0099919295865578,-0.0111381550355772,0.0187881056568673,-0.0064204332017373,0.6890064200009016,-0.0015533973469739,0.0087550951807528,0.2533047736805237,0.0015533973469738,0.0162825301583242,0.0138222719407889,0.0,-0.3729825835927613,-0.0136989335474832,3.6977540523927206,0.0027960751290542,0.0172461894840793,-0.7428122496696411,0.0252671019298801,-0.0090098619198259,0.0180506138412496,0.024532646142301,-0.0478560148603084,0.0408966254513315,0.0127095432658838,0.0563152948809978,0.0418424892547605,1.2597904224992051
2020-10-14,143639100.0,0.5563709809156547,0.5175818866866135,0.3629997544602049,0.7178947059509286,0.5233655436734496,0.5365789111020426,0.3318417763582431,0.1306433392111952,0.0884934859801161,0.150059534113956,0.5351081540124732,0.6341704465040212,0.5445067741463887,-0.0054838908340569,0.0087287161871828,-0.0173139445656703,-0.0064204332017373,-0.0099919295865578,0.0128000984290732,0.6261363391608408,0.0015533973469738,0.0162825301583242,0.3309956949132623,-0.0106116932670089,-0.0063268916291632,0.0252671019298801,0.22568,0.2533047736805237,0.0563152948809978,-0.4426059778478667,0.0391133162421415,0.0615847655288859,1.81261273038394,-0.0010412209551462,-0.0055069439507463,0.0352163377366166,0.0255725525126216,0.0525181739656154,0.0061688149228849,-0.003450164774543,0.0116656570226667,0.0014134119119826,3.6977540523927206
2020-10-15,107017200.0,0.4198686171402245,0.486694805351806,0.3572739125489438,0.6185516048040961,0.5243013318783679,0.5384235423812851,0.3349960130103239,0.0923420080822179,0.0860125194050273,0.1481608999921311,0.515939334051275,0.6095642326784891,0.4975524508632696,-0.0057982152203357,-0.0054838908340569,0.0026102794174441,0.0128000984290732,-0.0173139445656703,0.006339222970684,0.6247645733701962,-0.0106116932670089,-0.0063268916291632,-0.4008771473354404,-0.006295395677568,-0.0066451720840594,-0.0010412209551462,0.36449,0.3309956949132623,0.0116656570226667,-0.7262637966814636,0.012578779463263,-0.0268857205090398,1.4327472389250318,-0.0080541550290218,0.0331056413878518,0.0015835699838282,0.0065729042431874,0.0525181739656154,0.0051609662978629,-0.0057771072739474,-0.0247892075204842,-0.0157680741816955,-0.4426059778478667
2020-10-16,98327700.0,0.4345104798037807,0.4456560823613142,0.3706188655559478,0.54097912288673,0.5211694259069002,0.5391875351915506,0.3250106866254749,0.1207372050857511,0.0766405678539058,0.1449314471810518,0.5004749904363122,0.574614861706991,0.4882954903893858,-0.000694664357675,-0.0057982152203357,-0.0365650120122322,0.006339222970684,0.0026102794174441,0.0218758358063299,0.6233928075795516,-0.006295395677568,-0.0066451720840594,0.2669295965327687,0.0286356986670446,-0.001528923514213,-0.0080541550290218,0.5033,-0.4008771473354404,-0.0247892075204842,-0.8248687439230832,0.0213611159893751,0.0007431285716747,1.2555293455556966,-0.0046724340576603,0.0015628283918859,-0.0023190520443093,-0.0090146708205725,0.041751768793799,0.007566119962795,-0.0057771072739474,0.0065832220108149,-0.0189406769759678,-0.7262637966814636
2020-10-19,108863400.0,0.435451370426022,0.4064714360394065,0.3322360867816044,0.5154466364181602,0.5150155064206886,0.5384002776034544,0.3146473305823768,0.1338416869695411,0.0823189554956589,0.1460227282534477,0.4928602440338886,0.5075617402376918,0.5159859793578546,0.0039268116045472,-0.000694664357675,0.005149082866058,0.0218758358063299,-0.0365650120122322,-0.0062014397744958,0.666109860890608,0.0286356986670446,-0.001528923514213,-1.4060953435485504,0.0260463319478447,0.0001349104566304,-0.0046724340576603,0.264725,0.2669295965327687,0.0065832220108149,-0.418616445355941,0.0161827930557902,-0.0039685795574022,0.5341318528727823,-0.0036185431362803,-0.0107963066047875,-0.0051107309066725,-0.0054481849330139,-0.001488083407449,-0.0449219026498515,-0.0140025072106179,0.0065403284870023,-0.0029661742430473,-0.8248687439230832
2020-10-20,94968900.0,0.4342432808193623,0.3769398065877827,0.3109425253307702,0.4512453776452368,0.5065465810511073,0.5358459445284904,0.3150839085939271,0.0864404195861254,0.0523838262985232,0.1441063867052154,0.4756459871895812,0.497404731675633,0.4955358622893959,-0.0144677913430824,0.0039268116045472,0.0113077952052892,-0.0062014397744958,0.005149082866058,0.0123648432896166,0.6449614212696206,0.0260463319478447,0.0001349104566304,0.395492718149744,-0.0029941341211049,-0.0164646635149426,-0.0036185431362803,-0.0204499999999999,-1.4060953435485504,0.0065403284870023,-2.3679772950108893,0.0625756488052032,-0.0140995354010881,-0.6653442788852584,-0.0166462616947776,-0.008925588960704,0.0078317766924094,0.0,-0.0356233435824579,0.0048499913281617,0.0335097526780777,-0.0104850587618476,-0.0171814821140717,-0.418616445355941
2020-10-21,97111500.0,0.4851968492779798,0.3483192146053762,0.3453518045691358,0.3767918976822395,0.4997103760462352,0.5322489797713988,0.2920206698594892,0.0764104103942973,0.0468707354838156,0.1368578354600351,0.4528348212469097,0.5511966688312933,0.487165934460375,0.00401277337701,-0.0144677913430824,0.0182106808161896,0.0123648432896166,0.0113077952052892,0.0091744129615745,0.6430348490519655,-0.0029941341211049,-0.0164646635149426,1.725351360119208,0.0652878512052775,0.0047161953200011,-0.0166462616947776,0.0,0.395492718149744,-0.0104850587618476,1.023914190181871,0.0058090057183421,-0.0258739158859584,2.685130033970042,0.0032711267448681,-0.0114106290129238,-0.0243745482430512,-0.0250773375276414,-0.0093025009091992,0.0506937068055923,-0.0160369238272373,0.0195698598354029,0.0232921379116674,-2.3679772950108893
2020-10-22,119979600.0,0.4984394994981933,0.3808422577013872,0.4192822714233373,0.5277830511286636,0.4950870843417708,0.5283207847347285,0.1926247750512336,0.1597279132661251,0.1069065430667002,0.127479966189375,0.4407216877895297,0.5772847096305084,0.5187533692765779,-0.0034667206373248,0.00401277337701,-0.0077470883646754,0.0091744129615745,0.0182106808161896,0.0,0.6262734559027363,0.0652878512052775,0.0047161953200011,0.048942307617573,0.0047640178544947,-0.0021981140115702,0.0032711267448681,0.0459499999999999,1.725351360119208,0.0195698598354029,0.7872927416893192,-0.0241391294254465,0.0131058101874581,0.3292534719632226,-0.0027650602299548,-0.0229786090173307,0.0137164070872047,0.0020051099972992,0.0857775502266518,-0.0378739782975788,0.0011539235618592,0.0141120723139329,0.0408998414110763,1.023914190181871
2020-10-23,101151000.0,0.453707253486146,0.3890153426048174,0.3984245531681564,0.4494997856488383,0.4893474422913899,0.5238739196413732,0.1934770499551686,0.1172004632668199,0.0838623988455972,0.1273557299109806,0.4385587579317798,0.5942417804811604,0.4900326403329482,0.0054031504776629,-0.0034667206373248,-0.0126422269193883,0.0,-0.0077470883646754,-0.016884691050676,0.6256112269112486,0.0047640178544947,-0.0021981140115702,-0.6068156731960992,0.0448283931808819,0.0052053540034913,-0.0027650602299548,-0.157625,0.048942307617573,0.0141120723139329,-0.1961591472469568,-0.0190280232145143,-0.0054612650447616,2.154493956494492,0.0018546057203262,0.0108868195650947,0.0222574523401379,0.0006984467108383,-0.0028631725470288,-0.0066058851532269,0.0239327564485681,0.0448392356031168,-0.0021911152835007,0.7872927416893192
2020-10-26,84717600.0,0.4795031989497509,0.4079234231338524,0.3666660513741214,0.5116461675331674,0.4844787764213895,0.519210044107898,0.170508799438578,0.1186518456304606,0.069253187673601,0.1211718579852218,0.4416179365268227,0.6157316474948765,0.4921462493280166,-0.0009908369413796,0.0054031504776629,0.0145546967874101,-0.016884691050676,-0.0126422269193883,0.0092451886008778,0.6256112269112486,0.0448283931808819,0.0052053540034913,-0.6068156731960992,-0.015625285512746,0.0034398383203894,0.0018546057203262,-0.157625,0.048942307617573,0.0448392356031168,0.8483433115858428,-0.0201228987253884,-0.0096296084082213,2.154493956494492,0.0036670446246018,-0.0088885117795366,0.0129485754034392,0.0004191746498568,0.0427984760761866,-0.0181406865861411,-0.0090497561831899,-0.0061086807640296,0.0236995612622641,-0.1961591472469568
