Date,volume,daily_return,weekly_return,monthly_return,RSI,MACD,MACD_signal,daily_volatility,high_low_ratio,true_range,ATR,wavelet_detail_3,wavelet_detail_2,wavelet_detail_1,acceptance
2021-02-09,45473100.0,0.4444512319814805,0.4056698370284961,0.3267601332030885,0.4733677946400283,0.6117800666776061,0.6881015406206954,0.227214052851387,0.0513336706070823,0.1018345802728709,0.3591665325579565,0.4969233930327317,0.6258254588821485,0.5024474938300879,0.6733870779601935
2021-02-10,108648300.0,0.3612963004431673,0.3738996005103553,0.3428884080064459,0.4019894736651064,0.5859786999419467,0.6736575636273134,0.1956121206913652,0.1882040094390387,0.2549282113356526,0.3903431372300163,0.4187309666350046,0.5304996883317943,0.4367759045523671,0.6704504318727604
2021-02-11,64868400.0,0.5008295745600261,0.3872173657593917,0.3209088208075583,0.412562143388041,0.5668025417957927,0.6577446822555924,0.1728605083535703,0.10547221964491,0.1375583791169792,0.3981240078282257,0.3942463935548765,0.5399116363585181,0.5637049272388106,0.6803053346089953
2021-02-12,71304900.0,0.4939639843894446,0.3899538844747049,0.3207058301565607,0.3467109700085962,0.5522042283603928,0.6416969729775974,0.1728040382286055,0.1277944136405278,0.158782996432743,0.3718802210382298,0.4366458171223846,0.6123926839645237,0.512948413672916,0.6865027667418158
2021-02-16,59406900.0,0.4256745216412634,0.3543245264379421,0.3129560307593652,0.3128712542926524,0.5328495373193849,0.6244605349427681,0.1771920002611159,0.1091518404683995,0.1398185293200609,0.3756597006287456,0.5588782586896675,0.4754050727583679,0.5001482028492766,0.6744331612363486
2021-02-22,111809100.0,0.2859925402527862,0.3074140401919009,0.2549218114411813,0.1927403367324145,0.4505865092971215,0.5502051595774555,0.2299742362473115,0.2915483058652732,0.3743381344701044,0.3254879010252335,0.390056309778392,0.5174135875928512,0.4565739013988996,0.6342194431087224
2021-02-23,199820700.0,0.4313112593942562,0.3096377911587577,0.2428321412957502,0.0530976157385315,0.4174945807208682,0.5250531645826664,0.2308261351892995,0.5717988897947697,0.5088539163423925,0.3741160679156968,0.3818459341658323,0.512355004820634,0.4815614033100164,0.6085603458783526
2021-02-24,110301000.0,0.6226258152710676,0.3618655161784939,0.2530412509431375,0.2290737405522378,0.4072206843564788,0.5025968696573125,0.2530705015509215,0.2564332274166458,0.2625914227097903,0.3970150193294225,0.4660013944769418,0.6078218783075089,0.7214778972082307,0.670932748486253
2021-02-25,117071700.0,0.2972092669693769,0.2983297320005844,0.2110901973503878,0.1743345097502918,0.3789685296808707,0.4782116526154882,0.2929669429967781,0.359962266776936,0.3762126761972695,0.4399206008747102,0.5710954345896371,0.5833812933589348,0.3180722866996814,0.6480326426902417
2021-02-26,123267600.0,0.4588918332397781,0.2964623787622221,0.2165795167078603,0.1628086693132951,0.3554945942041672,0.4533691277207975,0.2921725883099551,0.2498144542107452,0.2425243879064803,0.4588981289931185,0.727491571566462,0.4735488732040064,0.3535235644227984,0.6696911601317412
2021-03-01,81408600.0,0.6266594731097348,0.4380555401276438,0.2635520635322901,0.2426459417471076,0.3533753910121915,0.4330135279595546,0.3267666958447814,0.1626951541420469,0.2221817742709053,0.4748324571846309,0.7602843326214996,0.5024732249404741,0.7071232421784066,0.6673555357211285
2021-03-02,71196600.0,0.3796341101850868,0.4146997573956332,0.2666089947301077,0.2267440300500261,0.3418403883319534,0.4141077682140665,0.323407079520316,0.1751994398032881,0.1814412798163615,0.4876438208036877,0.6493855906412828,0.6492075904772,0.4964635593000033,0.6866433530502364
2021-03-03,90624000.0,0.3707292617276884,0.3122529587245721,0.2142455662593785,0.2366081484871438,0.3226231355135287,0.3946161220524601,0.3018008866523317,0.2641465850497262,0.2524477494836997,0.4872446320556199,0.5037768926636571,0.6680100277681731,0.4405656774029801,0.5921965688697356
2021-03-04,197758500.0,0.3702757513614609,0.3430089079280647,0.1747682601160604,0.1957040345349813,0.2981230142764055,0.3734552575446589,0.290136710344453,0.4182735196520468,0.3597291756596762,0.5229992968811474,0.2755135096268591,0.5861535067971293,0.5719758236644727,0.620103369226608
2021-03-05,268189500.0,0.3950121449115134,0.3171728762618818,0.1673233643226371,0.1700867829453876,0.2726519549331551,0.3507383768353419,0.2937302311830803,0.6150619414680447,0.4694363012273478,0.5729937379270431,0.1830072808550445,0.5485230039807959,0.5317290360258643,0.6480101695834805
2021-03-08,155361000.0,0.3478143595948102,0.215141764344345,0.1449681512699925,0.1610247927130222,0.2427072866665527,0.3257600747044959,0.3055382586258345,0.4012003177148804,0.3205323769166388,0.602076601879891,0.2510661283554981,0.5156343939666995,0.1880873785730669,0.6202985579906715
2021-03-09,202569900.0,0.9303180311946114,0.4137043346910263,0.2217945461298016,0.3427345383387581,0.2604350825471146,0.3098059986575964,0.5656428255363783,0.5179368474367045,0.6168517970099444,0.6706225774763362,0.3344880031728587,0.5119874913301348,0.8319419796923162,0.6446749235290803
2021-03-10,181817100.0,0.4626746370078757,0.4553876330886194,0.2118101724940519,0.3470260242407604,0.2747552920551918,0.3002969440747679,0.5630680020495771,0.3460679169939142,0.3285261819448673,0.7069184559814599,0.4915863004952871,0.5595139066900864,0.4250557045479572,0.6446749235290803
2021-03-11,108761700.0,0.5893097176017896,0.558905877167632,0.2417245326185664,0.3916759625954515,0.2991882707683242,0.2982419901361217,0.5780083453973242,0.1144983878313512,0.1722348774538534,0.7202443503004119,0.5715672014866974,0.5747974577903522,0.4851433607060795,0.6690512890674891
2021-03-12,100751400.0,0.4622279620042228,0.5934795554717236,0.264762367956483,0.4514324940735993,0.3181979495876279,0.3009178950484867,0.5678131265678639,0.1372884793927058,0.1668320686443654,0.6868497280173824,0.5525451321103083,0.566822006451649,0.4798772498340939,0.6760375056001944
2021-03-15,88006800.0,0.5282213472369929,0.6912088128256146,0.2709098841647026,0.4860026585137359,0.3397562616537692,0.307957653027193,0.5700747479275634,0.1351327591909372,0.1430162027482932,0.6279742815876778,0.5557355905733214,0.5996712691387239,0.5689004399867723,0.7427156321013223
2021-03-16,96587100.0,0.3811285615472401,0.4374514644063617,0.24520882020542,0.3979239430903334,0.3472520853160218,0.3152928532209822,0.5763379494276402,0.1843371952070578,0.1860168474059186,0.6156508875289052,0.5414826562459738,0.6626562481571225,0.3530871006997746,0.7088183754621706
2021-03-17,121117500.0,0.5655841585617875,0.4832910786227984,0.2764400753189475,0.5006589209951693,0.3632031540905112,0.3247858254114573,0.583263097794301,0.2871610765945407,0.273010927129714,0.599042296279562,0.5412864456945284,0.6167130217225071,0.6416070317563685,0.674921118823019
2021-03-18,99674400.0,0.3229678325320931,0.365828807818188,0.2385800001987155,0.4492598989254879,0.3598941481127228,0.331628245733071,0.6017108309091534,0.1925717218892382,0.2569683022514311,0.6013668021291555,0.5687949813084531,0.4598350747949636,0.4522286513541766,0.6410214562728549
